isocode,year,CKON,GKON,IKON,EXPK,IMPK,CCUR,GCUR,ICUR,EXPC,IMPC,XRAT,POP
MMR,yr1983,,,46282629522,3168584203,9321358227,35900000000,6830000000,8960000000,3370000000,5200000000,8.037,36052220
MMR,yr1984,,,41931271191,2832193415,9037278739,39800000000,7580000000,8110000000,3130000000,5040000000,8.385,36804240
MMR,yr1985,,,42984488518,2784447764,8525933613,41600000000,7930000000,8693002240,2566000128,4801998848,8.474849701,37544000
MMR,yr1986,,,35552575455,3331353940,6942192508,44400000000,8450000000,7470000000,2430000000,3940000000,7.33,38258340
MMR,yr1987,,,34514183126,2712828941,6959947476,53100000000,10100000000,7940000000,1660000000,4070000000,6.653,38931848
MMR,yr1988,,,31448453393,2994963151,5521795064,57000000000,10900000000,8590000000,2170000000,3440000000,6.394,39546912
MMR,yr1989,,,43118005281,4698619726,8699934346,82100000000,15600000000,13900000000,3550000000,5390000000,6.706,40083648
MMR,yr1990,,,55689580491,5379173859,12878714404,,,24560050539,3866375204,10054764655,6.339598296,40520000
MMR,yr1991,,,64514705041,5228679605,11762946541,,,34566310828,2839612033,7302977707,6.284731086,40967660
MMR,yr1992,,,65346497132,7166460785,11707922754,,,40829889226,3484007901,7341292350,6.105534893,41426912
MMR,yr1993,,,70810639281,7668552433,26778434959,,,54170363471,5538504655,11887008587,6.157977465,41898032
MMR,yr1994,,,88109237623,8694044663,15608524827,,,70661351363,6882613442,12453512942,5.975893548,42381288
MMR,yr1995,,,113000000000,6777572416,18699050481,,,104000000000,6953458604,16186420411,5.667971688,42877000
MMR,yr1996,,,128000000000,7468781016,17311218039,,,128000000000,7468781016,17311218039,5.918537794,43389120
MMR,yr1997,,,141373239210,9053633078.2,17766694980,879000000000,,130000000000,8917000192,14970999808,6.24183321,45872620
MMR,yr1998,,,168566386750,10513294989,20967268208,1.01E12,,199000000000,7699999744,16940999680,6.343157768,46554728
MMR,yr1999,,,190988216720,13027748401,18680708697,,,290000000000,9393999872,15248000000,6.285791874,47181020
MMR,yr2000,,,,,,,,,,,6.516725063,47749000
MNG,yr1950,,,,,,,,,,,,
MNG,yr1951,,,,,,,,,,,,
MNG,yr1952,,,,,,,,,,,,
MNG,yr1953,,,,,,,,,,,,
MNG,yr1954,,,,,,,,,,,,
MNG,yr1955,,,,,,,,,,,,
MNG,yr1956,,,,,,,,,,,,
MNG,yr1957,,,,,,,,,,,,
MNG,yr1958,,,,,,,,,,,,
MNG,yr1959,,,,,,,,,,,,
MNG,yr1960,,,,,,,,,,,,
MNG,yr1961,,,,,,,,,,,,
MNG,yr1962,,,,,,,,,,,,
MNG,yr1963,,,,,,,,,,,,
MNG,yr1964,,,,,,,,,,,,
MNG,yr1965,,,,,,,,,,,,
MNG,yr1966,,,,,,,,,,,,
MNG,yr1967,,,,,,,,,,,,
MNG,yr1968,,,,,,,,,,,,
MNG,yr1969,,,,,,,,,,,,
MNG,yr1970,,,,,,,,,,,,1256000
MNG,yr1971,,,,,,,,,,,,1291570
MNG,yr1972,,,,,,,,,,,,1328640
MNG,yr1973,,,,,,,,,,,,1367010
MNG,yr1974,,,,,,,,,,,,1406500
MNG,yr1975,,,,,,,,,,,,1447000
MNG,yr1976,,,,,,,,,,,,1488410
MNG,yr1977,,,,,,,,,,,,1530700
MNG,yr1978,,,,,,,,,,,,1573860
MNG,yr1979,,,,,,,,,,,,1617930
MNG,yr1980,,,,,,,,,,,,1663000
MNG,yr1981,,,,,,3278000128,2126000000,4670000128,1583000064,4231000064,,1706450
MNG,yr1982,,,,,,3138902016,2204000000,5180000256,1924000000,4241999872,,1752390
MNG,yr1983,,,,,,4168100096,2329999872,4568999936,2082000000,4386999808,,1801340
MNG,yr1984,,,,,,4230402048,2441999872,4673999872,2344000000,4695000064,3.552,1853550
MNG,yr1985,,,,,,4384598016,2587000064,5289999872,2236999936,5127000064,3.71,1909000
MNG,yr1986,,,,,,4726000128,2808999936,5344000000,2508999936,6078000128,3.18,1967960
MNG,yr1987,,,,,,5309000192,2920999936,4437000192,2671000064,5628000256,2.89,2031000
MNG,yr1988,,,,,,5667999744,3136999936,4334000128,2616999936,5455000064,2.95,2095660
MNG,yr1989,,,,,,5231000064,3219000064,4941000192,2308999936,4968999936,2.99,2158130
MNG,yr1990,,,,,,5962599936,3118000128,3584999936,2239000064,4440000000,4.67,2216000
MNG,yr1991,,,,,,11754999808,4752999936,6741000192,11692999680,16032000000,9.515398026,2261120
MNG,yr1992,,,,,,26532999168,8896000000,13870999552,15539999744,17542000640,42.55899048,2307170
MNG,yr1993,,,,,,84383096832,44152000512,46200000512,129000000000,138000000000,178.4711273,2354150
MNG,yr1994,,,,,,149000000000,80139001856,70176997376,163000000000,179000000000,412.721405,2402090
MNG,yr1995,,,,,,242000000000,64924000256,113000000000,237000000000,228000000000,448.6126099,2451000
MNG,yr1996,354000000000,96190701568,148000000000,263000000000,274000000000,354000000000,96190701568,148000000000,263000000000,274000000000,548.4033203,2497750
